State,Year,Industry,Count
Arkansas,2018,Loan or Finance Company,1
Arkansas,2018,Money Services Business (MSB),14206
Arkansas,2018,Other,43
Arkansas,2018,Securities/Futures,24
Arkansas,2018,[Total],19663
California,2018,Casino/Card Club - Card Club,1781
California,2018,Casino/Card Club - Other Casino/Card Club,5
California,2018,Casino/Card Club - State Licensed Casino,76
California,2018,Casino/Card Club - Tribal Authorized Casino,3690
California,2018,Depository Institution,177172
California,2018,Housing Government Sponsored Enterprise GSE,1
California,2018,Insurance Company,62
California,2018,Loan or Finance Company,864
California,2018,Money Services Business (MSB),217045
California,2018,Other,3008
California,2018,Securities/Futures,8041
California,2018,[Total],411745
Colorado,2018,Casino/Card Club - State Licensed Casino,352
Colorado,2018,Casino/Card Club - Tribal Authorized Casino,16
Colorado,2018,Depository Institution,16073
Colorado,2018,Housing Government Sponsored Enterprise GSE,3
Colorado,2018,Insurance Company,2
Colorado,2018,Loan or Finance Company,36
Colorado,2018,Money Services Business (MSB),57859
Colorado,2018,Other,1085
Colorado,2018,Securities/Futures,292
Colorado,2018,[Total],75718
Connecticut,2018,Casino/Card Club - Tribal Authorized Casino,759
Connecticut,2018,Depository Institution,11785
Connecticut,2018,Insurance Company,40
Connecticut,2018,Loan or Finance Company,6
Connecticut,2018,Money Services Business (MSB),14955
Connecticut,2018,Other,103
Connecticut,2018,Securities/Futures,1236
Connecticut,2018,[Total],28884
Delaware,2018,Casino/Card Club - State Licensed Casino,36
Delaware,2018,Depository Institution,48293
Delaware,2018,Insurance Company,1
Delaware,2018,Loan or Finance Company,93
Delaware,2018,Money Services Business (MSB),4373
Delaware,2018,Other,4555
Delaware,2018,Securities/Futures,124
Delaware,2018,[Total],57475
District of Columbia,2018,Casino/Card Club - Tribal Authorized Casino,2
District of Columbia,2018,Depository Institution,4464
District of Columbia,2018,Housing Government Sponsored Enterprise GSE,616
District of Columbia,2018,Money Services Business (MSB),6943
District of Columbia,2018,Other,276
District of Columbia,2018,Securities/Futures,48
District of Columbia,2018,[Total],12349
Florida,2018,Casino/Card Club - Card Club,37
Florida,2018,Casino/Card Club - Other Casino/Card Club,55
Florida,2018,Casino/Card Club - State Licensed Casino,138
Florida,2018,Casino/Card Club - Tribal Authorized Casino,1829
Florida,2018,Depository Institution,74505
Florida,2018,Insurance Company,7
Florida,2018,Loan or Finance Company,560
Florida,2018,Money Services Business (MSB),96537
Florida,2018,Other,3249
Florida,2018,Securities/Futures,1511
Florida,2018,[Total],178428
Georgia,2018,Casino/Card Club - Tribal Authorized Casino,15
Georgia,2018,Depository Institution,39229
Georgia,2018,Housing Government Sponsored Enterprise GSE,12
Georgia,2018,Insurance Company,198
Georgia,2018,Loan or Finance Company,55
Georgia,2018,Money Services Business (MSB),44257
Georgia,2018,Other,1286
Georgia,2018,Securities/Futures,234
Georgia,2018,[Total],85286
Guam,2018,Depository Institution,612
Guam,2018,Money Services Business (MSB),509
Guam,2018,Other,1
Guam,2018,[Total],1122
Hawaii,2018,Depository Institution,6997
Hawaii,2018,Insurance Company,1
Hawaii,2018,Money Services Business (MSB),7754
Hawaii,2018,Other,88
Hawaii,2018,Securities/Futures,13
Hawaii,2018,[Total],14853
Idaho,2018,Casino/Card Club - Tribal Authorized Casino,2
Idaho,2018,Depository Institution,2536
Idaho,2018,Loan or Finance Company,2
Idaho,2018,Money Services Business (MSB),4151
Idaho,2018,Other,14
Idaho,2018,Securities/Futures,21
Idaho,2018,[Total],6726
Illinois,2018,Casino/Card Club - Other Casino/Card Club,1
Illinois,2018,Casino/Card Club - State Licensed Casino,788
Illinois,2018,Casino/Card Club - Tribal Authorized Casino,8
Illinois,2018,Depository Institution,34395
Illinois,2018,Housing Government Sponsored Enterprise GSE,2
Illinois,2018,Insurance Company,34
Illinois,2018,Loan or Finance Company,50
Illinois,2018,Money Services Business (MSB),30499
Illinois,2018,Other,460
Illinois,2018,Securities/Futures,602
Illinois,2018,[Total],66839
Indiana,2018,Casino/Card Club - State Licensed Casino,2885
Indiana,2018,Casino/Card Club - Tribal Authorized Casino,4
Indiana,2018,Depository Institution,13094
Indiana,2018,Housing Government Sponsored Enterprise GSE,12
Indiana,2018,Insurance Company,114
Indiana,2018,Loan or Finance Company,3
Indiana,2018,Money Services Business (MSB),19525
Indiana,2018,Other,238
Indiana,2018,Securities/Futures,105
Indiana,2018,[Total],35980
Iowa,2018,Casino/Card Club - State Licensed Casino,519
Iowa,2018,Casino/Card Club - Tribal Authorized Casino,36
Iowa,2018,Depository Institution,4735
Iowa,2018,Housing Government Sponsored Enterprise GSE,6
Iowa,2018,Insurance Company,153
Iowa,2018,Loan or Finance Company,11
Iowa,2018,Money Services Business (MSB),8165
Iowa,2018,Other,32
Iowa,2018,Securities/Futures,146
Iowa,2018,[Total],13803
Kansas,2018,Casino/Card Club - State Licensed Casino,170
Kansas,2018,Casino/Card Club - Tribal Authorized Casino,68
Kansas,2018,Depository Institution,5148
Kansas,2018,Housing Government Sponsored Enterprise GSE,2
Kansas,2018,Insurance Company,11
Kansas,2018,Loan or Finance Company,8
Kansas,2018,Money Services Business (MSB),8469
Kansas,2018,Other,198
Kansas,2018,Securities/Futures,53
Kansas,2018,[Total],14127
Kentucky,2018,Casino/Card Club - Tribal Authorized Casino,1
Kentucky,2018,Depository Institution,6632
Kentucky,2018,Insurance Company,4
Kentucky,2018,Loan or Finance Company,7
Kentucky,2018,Money Services Business (MSB),12957
Kentucky,2018,Other,111
Kentucky,2018,Securities/Futures,74
Kentucky,2018,[Total],19786
Louisiana,2018,Casino/Card Club - Other Casino/Card Club,3
Louisiana,2018,Casino/Card Club - State Licensed Casino,6751
Louisiana,2018,Casino/Card Club - Tribal Authorized Casino,36
Louisiana,2018,Depository Institution,10204
Louisiana,2018,Insurance Company,7
Louisiana,2018,Loan or Finance Company,6
Louisiana,2018,Money Services Business (MSB),19684
Louisiana,2018,Other,31
Louisiana,2018,Securities/Futures,41
Louisiana,2018,[Total],36763
Maine,2018,Casino/Card Club - State Licensed Casino,21
Maine,2018,Depository Institution,4664
Maine,2018,Loan or Finance Company,4
Maine,2018,Money Services Business (MSB),3215
Maine,2018,Other,26
Maine,2018,Securities/Futures,12
Maine,2018,[Total],7942
Marshall Islands,2018,Depository Institution,3
Marshall Islands,2018,Money Services Business (MSB),58
Marshall Islands,2018,Other,1
Marshall Islands,2018,[Total],62
Maryland,2018,Casino/Card Club - State Licensed Casino,2175
Maryland,2018,Casino/Card Club - Tribal Authorized Casino,2
Maryland,2018,Depository Institution,18693
Maryland,2018,Insurance Company,2
Maryland,2018,Loan or Finance Company,17
Maryland,2018,Money Services Business (MSB),27407
Maryland,2018,Other,236
Maryland,2018,Securities/Futures,169
Maryland,2018,[Total],48701
Massachusetts,2018,Casino/Card Club - State Licensed Casino,104
Massachusetts,2018,Casino/Card Club - Tribal Authorized Casino,1
Massachusetts,2018,Depository Institution,18233
Massachusetts,2018,Housing Government Sponsored Enterprise GSE,2
Massachusetts,2018,Insurance Company,276
Massachusetts,2018,Loan or Finance Company,15
Massachusetts,2018,Money Services Business (MSB),27443
Massachusetts,2018,Other,1902
Massachusetts,2018,Securities/Futures,4620
Massachusetts,2018,[Total],52596
Michigan,2018,Casino/Card Club - State Licensed Casino,785
Michigan,2018,Casino/Card Club - Tribal Authorized Casino,471
Michigan,2018,Depository Institution,17988
Michigan,2018,Insurance Company,56
Michigan,2018,Loan or Finance Company,1593
Michigan,2018,Money Services Business (MSB),23435
Michigan,2018,Other,6993
Michigan,2018,Securities/Futures,148
Michigan,2018,[Total],51469
"Micronesia, Federated States",2018,Depository Institution,6
"Micronesia, Federated States",2018,Money Services Business (MSB),30
"Micronesia, Federated States",2018,[Total],36
Minnesota,2018,Casino/Card Club - Card Club,55
Minnesota,2018,Casino/Card Club - Other Casino/Card Club,1
Minnesota,2018,Casino/Card Club - Tribal Authorized Casino,1070
Minnesota,2018,Depository Institution,11878
Minnesota,2018,Insurance Company,110
Minnesota,2018,Loan or Finance Company,1
Minnesota,2018,Money Services Business (MSB),22944
Minnesota,2018,Other,112
Minnesota,2018,Securities/Futures,677
Minnesota,2018,[Total],36848
Mississippi,2018,Casino/Card Club - State Licensed Casino,1609
Mississippi,2018,Casino/Card Club - Tribal Authorized Casino,67
Mississippi,2018,Depository Institution,9704
Mississippi,2018,Insurance Company,18
Mississippi,2018,Loan or Finance Company,4
Mississippi,2018,Money Services Business (MSB),13966
Mississippi,2018,Other,21
Mississippi,2018,Securities/Futures,22
Mississippi,2018,[Total],25411
Missouri,2018,Casino/Card Club - State Licensed Casino,1187
Missouri,2018,Casino/Card Club - Tribal Authorized Casino,4
Missouri,2018,Depository Institution,9507
Missouri,2018,Insurance Company,12
Missouri,2018,Loan or Finance Company,37
Missouri,2018,Money Services Business (MSB),18154
Missouri,2018,Other,536
Missouri,2018,Securities/Futures,1504
Missouri,2018,[Total],30941
Montana,2018,Casino/Card Club - Tribal Authorized Casino,4
Montana,2018,Depository Institution,1610
Montana,2018,Insurance Company,2
Montana,2018,Loan or Finance Company,1
Montana,2018,Money Services Business (MSB),2512
Montana,2018,Other,5
Montana,2018,Securities/Futures,11
Montana,2018,[Total],4145
Nebraska,2018,Casino/Card Club - Tribal Authorized Casino,5
Nebraska,2018,Depository Institution,3907
Nebraska,2018,Insurance Company,49
Nebraska,2018,Money Services Business (MSB),6289
Nebraska,2018,Other,33
Nebraska,2018,Securities/Futures,2522
Nebraska,2018,[Total],12805
Nevada,2018,Casino/Card Club - State Licensed Casino,12252
Nevada,2018,Casino/Card Club - Tribal Authorized Casino,11
Nevada,2018,Depository Institution,16323
Nevada,2018,Insurance Company,2
Nevada,2018,Loan or Finance Company,26
Nevada,2018,Money Services Business (MSB),16747
Nevada,2018,Other,301
Nevada,2018,Securities/Futures,51
Nevada,2018,[Total],45713
New Hampshire,2018,Depository Institution,2550
New Hampshire,2018,Insurance Company,1
New Hampshire,2018,Loan or Finance Company,11
New Hampshire,2018,Money Services Business (MSB),3420
New Hampshire,2018,Other,103
New Hampshire,2018,Securities/Futures,14
New Hampshire,2018,[Total],6099
New Jersey,2018,Casino/Card Club - Card Club,1
New Jersey,2018,Casino/Card Club - State Licensed Casino,3967
New Jersey,2018,Casino/Card Club - Tribal Authorized Casino,2
New Jersey,2018,Depository Institution,37315
New Jersey,2018,Insurance Company,51
New Jersey,2018,Loan or Finance Company,21
New Jersey,2018,Money Services Business (MSB),40839
New Jersey,2018,Other,482
New Jersey,2018,Securities/Futures,1398
New Jersey,2018,[Total],84076
New Mexico,2018,Casino/Card Club - State Licensed Casino,13
New Mexico,2018,Casino/Card Club - Tribal Authorized Casino,368
New Mexico,2018,Depository Institution,5215
New Mexico,2018,Insurance Company,1
New Mexico,2018,Loan or Finance Company,3
New Mexico,2018,Money Services Business (MSB),7143
New Mexico,2018,Other,11
New Mexico,2018,Securities/Futures,18
New Mexico,2018,[Total],12772
New York,2018,Casino/Card Club - Other Casino/Card Club,1
New York,2018,Casino/Card Club - State Licensed Casino,323
New York,2018,Casino/Card Club - Tribal Authorized Casino,247
New York,2018,Depository Institution,107558
New York,2018,Insurance Company,790
New York,2018,Loan or Finance Company,31
New York,2018,Money Services Business (MSB),115290
New York,2018,Other,2958
New York,2018,Securities/Futures,3880
New York,2018,[Total],231078
North Carolina,2018,Casino/Card Club - Tribal Authorized Casino,1144
North Carolina,2018,Depository Institution,79179
North Carolina,2018,Insurance Company,213
North Carolina,2018,Loan or Finance Company,17
North Carolina,2018,Money Services Business (MSB),38015
North Carolina,2018,Other,1564
North Carolina,2018,Securities/Futures,269
North Carolina,2018,[Total],120401
North Dakota,2018,Casino/Card Club - Tribal Authorized Casino,34
North Dakota,2018,Depository Institution,1706
North Dakota,2018,Money Services Business (MSB),3344
North Dakota,2018,Other,24
North Dakota,2018,Securities/Futures,11
North Dakota,2018,[Total],5119
Northern Mariana Islands,2018,Casino/Card Club - State Licensed Casino,25
Northern Mariana Islands,2018,Depository Institution,176
Northern Mariana Islands,2018,Money Services Business (MSB),144
Northern Mariana Islands,2018,Other,13
Northern Mariana Islands,2018,[Total],358
Ohio,2018,Casino/Card Club - Other Casino/Card Club,77
Ohio,2018,Casino/Card Club - State Licensed Casino,523
Ohio,2018,Casino/Card Club - Tribal Authorized Casino,7
Ohio,2018,Depository Institution,94335
Ohio,2018,Insurance Company,199
Ohio,2018,Loan or Finance Company,24
Ohio,2018,Money Services Business (MSB),30271
Ohio,2018,Other,485
Ohio,2018,Securities/Futures,253
Ohio,2018,[Total],126174
Oklahoma,2018,Casino/Card Club - State Licensed Casino,207
Oklahoma,2018,Casino/Card Club - Tribal Authorized Casino,1616
Oklahoma,2018,Depository Institution,7221
Oklahoma,2018,Insurance Company,3
Oklahoma,2018,Loan or Finance Company,8
Oklahoma,2018,Money Services Business (MSB),14682
Oklahoma,2018,Other,56
Oklahoma,2018,Securities/Futures,69
Oklahoma,2018,[Total],23862
Oregon,2018,Casino/Card Club - Tribal Authorized Casino,96
Oregon,2018,Depository Institution,10689
Oregon,2018,Insurance Company,2
Oregon,2018,Loan or Finance Company,9
Oregon,2018,Money Services Business (MSB),13724
Oregon,2018,Other,18
Oregon,2018,Securities/Futures,89
Oregon,2018,[Total],24627
Palau,2018,Depository Institution,20
Palau,2018,Money Services Business (MSB),10
Palau,2018,[Total],30
Pennsylvania,2018,Casino/Card Club - State Licensed Casino,3038
Pennsylvania,2018,Casino/Card Club - Tribal Authorized Casino,3
Pennsylvania,2018,Depository Institution,38799
Pennsylvania,2018,Insurance Company,20
Pennsylvania,2018,Loan or Finance Company,3
Pennsylvania,2018,Money Services Business (MSB),37779
Pennsylvania,2018,Other,537
Pennsylvania,2018,Securities/Futures,1443
Pennsylvania,2018,[Total],81622
Puerto Rico,2018,Casino/Card Club - State Licensed Casino,300
Puerto Rico,2018,Depository Institution,7732
Puerto Rico,2018,Insurance Company,9
Puerto Rico,2018,Loan or Finance Company,4
Puerto Rico,2018,Money Services Business (MSB),20534
Puerto Rico,2018,Other,561
Puerto Rico,2018,Securities/Futures,59
Puerto Rico,2018,[Total],29199
Rhode Island,2018,Casino/Card Club - State Licensed Casino,185
Rhode Island,2018,Casino/Card Club - Tribal Authorized Casino,1
Rhode Island,2018,Depository Institution,4218
Rhode Island,2018,Insurance Company,10
Rhode Island,2018,Loan or Finance Company,2
Rhode Island,2018,Money Services Business (MSB),4618
Rhode Island,2018,Other,25
Rhode Island,2018,Securities/Futures,4149
Rhode Island,2018,[Total],13208
South Carolina,2018,Casino/Card Club - Tribal Authorized Casino,8
South Carolina,2018,Depository Institution,11454
South Carolina,2018,Insurance Company,4
South Carolina,2018,Loan or Finance Company,8
South Carolina,2018,Money Services Business (MSB),19282
South Carolina,2018,Other,34
South Carolina,2018,Securities/Futures,59
