State,Year,Industry,Count
Georgia,2018,Other,1286
Georgia,2018,Securities/Futures,234
Guam,2018,Depository Institution,612
Guam,2018,Money Services Business (MSB),509
Guam,2018,Other,1
Hawaii,2018,Depository Institution,6997
Hawaii,2018,Insurance Company,1
Hawaii,2018,Money Services Business (MSB),7754
Hawaii,2018,Other,88
Hawaii,2018,Securities/Futures,13
Idaho,2018,Casino/Card Club - Tribal Authorized Casino,2
Idaho,2018,Depository Institution,2536
Idaho,2018,Loan or Finance Company,2
Idaho,2018,Money Services Business (MSB),4151
Idaho,2018,Other,14
Idaho,2018,Securities/Futures,21
Illinois,2018,Casino/Card Club - Other Casino/Card Club,1
Illinois,2018,Casino/Card Club - State Licensed Casino,788
Illinois,2018,Casino/Card Club - Tribal Authorized Casino,8
Illinois,2018,Depository Institution,34395
Illinois,2018,Housing Government Sponsored Enterprise GSE,2
Illinois,2018,Insurance Company,34
Illinois,2018,Loan or Finance Company,50
Illinois,2018,Money Services Business (MSB),30499
Illinois,2018,Other,460
Illinois,2018,Securities/Futures,602
Indiana,2018,Casino/Card Club - State Licensed Casino,2885
Indiana,2018,Casino/Card Club - Tribal Authorized Casino,4
Indiana,2018,Depository Institution,13094
Indiana,2018,Housing Government Sponsored Enterprise GSE,12
Indiana,2018,Insurance Company,114
Indiana,2018,Loan or Finance Company,3
Indiana,2018,Money Services Business (MSB),19525
Indiana,2018,Other,238
Indiana,2018,Securities/Futures,105
Iowa,2018,Casino/Card Club - State Licensed Casino,519
Iowa,2018,Casino/Card Club - Tribal Authorized Casino,36
Iowa,2018,Depository Institution,4735
Iowa,2018,Housing Government Sponsored Enterprise GSE,6
Iowa,2018,Insurance Company,153
Iowa,2018,Loan or Finance Company,11
Iowa,2018,Money Services Business (MSB),8165
Iowa,2018,Other,32
Iowa,2018,Securities/Futures,146
Kansas,2018,Casino/Card Club - State Licensed Casino,170
Kansas,2018,Casino/Card Club - Tribal Authorized Casino,68
Kansas,2018,Depository Institution,5148
Kansas,2018,Housing Government Sponsored Enterprise GSE,2
Kansas,2018,Insurance Company,11
Kansas,2018,Loan or Finance Company,8
Kansas,2018,Money Services Business (MSB),8469
Kansas,2018,Other,198
Kansas,2018,Securities/Futures,53
Kentucky,2018,Casino/Card Club - Tribal Authorized Casino,1
Kentucky,2018,Depository Institution,6632
Kentucky,2018,Insurance Company,4
Kentucky,2018,Loan or Finance Company,7
Kentucky,2018,Money Services Business (MSB),12957
Kentucky,2018,Other,111
Kentucky,2018,Securities/Futures,74
Louisiana,2018,Casino/Card Club - Other Casino/Card Club,3
Louisiana,2018,Casino/Card Club - State Licensed Casino,6751
Louisiana,2018,Casino/Card Club - Tribal Authorized Casino,36
Louisiana,2018,Depository Institution,10204
Louisiana,2018,Insurance Company,7
Louisiana,2018,Loan or Finance Company,6
Louisiana,2018,Money Services Business (MSB),19684
Louisiana,2018,Other,31
Louisiana,2018,Securities/Futures,41
Maine,2018,Casino/Card Club - State Licensed Casino,21
Maine,2018,Depository Institution,4664
Maine,2018,Loan or Finance Company,4
Maine,2018,Money Services Business (MSB),3215
Maine,2018,Other,26
Maine,2018,Securities/Futures,12
Marshall Islands,2018,Depository Institution,3
Marshall Islands,2018,Money Services Business (MSB),58
Marshall Islands,2018,Other,1
Maryland,2018,Casino/Card Club - State Licensed Casino,2175
Maryland,2018,Casino/Card Club - Tribal Authorized Casino,2
Maryland,2018,Depository Institution,18693
Maryland,2018,Insurance Company,2
Maryland,2018,Loan or Finance Company,17
Maryland,2018,Money Services Business (MSB),27407
Maryland,2018,Other,236
Maryland,2018,Securities/Futures,169
Massachusetts,2018,Casino/Card Club - State Licensed Casino,104
Massachusetts,2018,Casino/Card Club - Tribal Authorized Casino,1
Massachusetts,2018,Depository Institution,18233
Massachusetts,2018,Housing Government Sponsored Enterprise GSE,2
Massachusetts,2018,Insurance Company,276
Massachusetts,2018,Loan or Finance Company,15
Massachusetts,2018,Money Services Business (MSB),27443
Massachusetts,2018,Other,1902
Massachusetts,2018,Securities/Futures,4620
Michigan,2018,Casino/Card Club - State Licensed Casino,785
Michigan,2018,Casino/Card Club - Tribal Authorized Casino,471
Michigan,2018,Depository Institution,17988
Michigan,2018,Insurance Company,56
Michigan,2018,Loan or Finance Company,1593
Michigan,2018,Money Services Business (MSB),23435
Michigan,2018,Other,6993
Michigan,2018,Securities/Futures,148
"Micronesia, Federated States",2018,Depository Institution,6
"Micronesia, Federated States",2018,Money Services Business (MSB),30
Minnesota,2018,Casino/Card Club - Card Club,55
Minnesota,2018,Casino/Card Club - Other Casino/Card Club,1
Minnesota,2018,Casino/Card Club - Tribal Authorized Casino,1070
Minnesota,2018,Depository Institution,11878
Minnesota,2018,Insurance Company,110
Minnesota,2018,Loan or Finance Company,1
Minnesota,2018,Money Services Business (MSB),22944
Minnesota,2018,Other,112
Minnesota,2018,Securities/Futures,677
Mississippi,2018,Casino/Card Club - State Licensed Casino,1609
Mississippi,2018,Casino/Card Club - Tribal Authorized Casino,67
Mississippi,2018,Depository Institution,9704
Mississippi,2018,Insurance Company,18
Mississippi,2018,Loan or Finance Company,4
Mississippi,2018,Money Services Business (MSB),13966
Mississippi,2018,Other,21
Mississippi,2018,Securities/Futures,22
Missouri,2018,Casino/Card Club - State Licensed Casino,1187
Missouri,2018,Casino/Card Club - Tribal Authorized Casino,4
Missouri,2018,Depository Institution,9507
Missouri,2018,Insurance Company,12
Missouri,2018,Loan or Finance Company,37
Missouri,2018,Money Services Business (MSB),18154
Missouri,2018,Other,536
Missouri,2018,Securities/Futures,1504
Montana,2018,Casino/Card Club - Tribal Authorized Casino,4
Montana,2018,Depository Institution,1610
Montana,2018,Insurance Company,2
Montana,2018,Loan or Finance Company,1
Montana,2018,Money Services Business (MSB),2512
Montana,2018,Other,5
Montana,2018,Securities/Futures,11
Nebraska,2018,Casino/Card Club - Tribal Authorized Casino,5
Nebraska,2018,Depository Institution,3907
Nebraska,2018,Insurance Company,49
Nebraska,2018,Money Services Business (MSB),6289
Nebraska,2018,Other,33
Nebraska,2018,Securities/Futures,2522
Nevada,2018,Casino/Card Club - State Licensed Casino,12252
Nevada,2018,Casino/Card Club - Tribal Authorized Casino,11
Nevada,2018,Depository Institution,16323
Nevada,2018,Insurance Company,2
Nevada,2018,Loan or Finance Company,26
Nevada,2018,Money Services Business (MSB),16747
Nevada,2018,Other,301
Nevada,2018,Securities/Futures,51
New Hampshire,2018,Depository Institution,2550
New Hampshire,2018,Insurance Company,1
New Hampshire,2018,Loan or Finance Company,11
New Hampshire,2018,Money Services Business (MSB),3420
New Hampshire,2018,Other,103
New Hampshire,2018,Securities/Futures,14
New Jersey,2018,Casino/Card Club - Card Club,1
New Jersey,2018,Casino/Card Club - State Licensed Casino,3967
New Jersey,2018,Casino/Card Club - Tribal Authorized Casino,2
New Jersey,2018,Depository Institution,37315
New Jersey,2018,Insurance Company,51
New Jersey,2018,Loan or Finance Company,21
New Jersey,2018,Money Services Business (MSB),40839
New Jersey,2018,Other,482
New Jersey,2018,Securities/Futures,1398
New Mexico,2018,Casino/Card Club - State Licensed Casino,13
New Mexico,2018,Casino/Card Club - Tribal Authorized Casino,368
New Mexico,2018,Depository Institution,5215
New Mexico,2018,Insurance Company,1
New Mexico,2018,Loan or Finance Company,3
New Mexico,2018,Money Services Business (MSB),7143
New Mexico,2018,Other,11
New Mexico,2018,Securities/Futures,18
New York,2018,Casino/Card Club - Other Casino/Card Club,1
New York,2018,Casino/Card Club - State Licensed Casino,323
New York,2018,Casino/Card Club - Tribal Authorized Casino,247
New York,2018,Depository Institution,107558
New York,2018,Insurance Company,790
New York,2018,Loan or Finance Company,31
New York,2018,Money Services Business (MSB),115290
New York,2018,Other,2958
New York,2018,Securities/Futures,3880
North Carolina,2018,Casino/Card Club - Tribal Authorized Casino,1144
North Carolina,2018,Depository Institution,79179
North Carolina,2018,Insurance Company,213
North Carolina,2018,Loan or Finance Company,17
North Carolina,2018,Money Services Business (MSB),38015
North Carolina,2018,Other,1564
North Carolina,2018,Securities/Futures,269
North Dakota,2018,Casino/Card Club - Tribal Authorized Casino,34
North Dakota,2018,Depository Institution,1706
North Dakota,2018,Money Services Business (MSB),3344
North Dakota,2018,Other,24
North Dakota,2018,Securities/Futures,11
Northern Mariana Islands,2018,Casino/Card Club - State Licensed Casino,25
Northern Mariana Islands,2018,Depository Institution,176
Northern Mariana Islands,2018,Money Services Business (MSB),144
Northern Mariana Islands,2018,Other,13
Ohio,2018,Casino/Card Club - Other Casino/Card Club,77
Ohio,2018,Casino/Card Club - State Licensed Casino,523
Ohio,2018,Casino/Card Club - Tribal Authorized Casino,7
Ohio,2018,Depository Institution,94335
Ohio,2018,Insurance Company,199
Ohio,2018,Loan or Finance Company,24
Ohio,2018,Money Services Business (MSB),30271
Ohio,2018,Other,485
Ohio,2018,Securities/Futures,253
Oklahoma,2018,Casino/Card Club - State Licensed Casino,207
Oklahoma,2018,Casino/Card Club - Tribal Authorized Casino,1616
Oklahoma,2018,Depository Institution,7221
Oklahoma,2018,Insurance Company,3
Oklahoma,2018,Loan or Finance Company,8
Oklahoma,2018,Money Services Business (MSB),14682
Oklahoma,2018,Other,56
Oklahoma,2018,Securities/Futures,69
Oregon,2018,Casino/Card Club - Tribal Authorized Casino,96
Oregon,2018,Depository Institution,10689
Oregon,2018,Insurance Company,2
Oregon,2018,Loan or Finance Company,9
Oregon,2018,Money Services Business (MSB),13724
Oregon,2018,Other,18
Oregon,2018,Securities/Futures,89
Palau,2018,Depository Institution,20
Palau,2018,Money Services Business (MSB),10
Pennsylvania,2018,Casino/Card Club - State Licensed Casino,3038
Pennsylvania,2018,Casino/Card Club - Tribal Authorized Casino,3
Pennsylvania,2018,Depository Institution,38799
Pennsylvania,2018,Insurance Company,20
Pennsylvania,2018,Loan or Finance Company,3
Pennsylvania,2018,Money Services Business (MSB),37779
Pennsylvania,2018,Other,537
Pennsylvania,2018,Securities/Futures,1443
Puerto Rico,2018,Casino/Card Club - State Licensed Casino,300
Puerto Rico,2018,Depository Institution,7732
Puerto Rico,2018,Insurance Company,9
Puerto Rico,2018,Loan or Finance Company,4
Puerto Rico,2018,Money Services Business (MSB),20534
Puerto Rico,2018,Other,561
Puerto Rico,2018,Securities/Futures,59
Rhode Island,2018,Casino/Card Club - State Licensed Casino,185
Rhode Island,2018,Casino/Card Club - Tribal Authorized Casino,1
Rhode Island,2018,Depository Institution,4218
Rhode Island,2018,Insurance Company,10
Rhode Island,2018,Loan or Finance Company,2
Rhode Island,2018,Money Services Business (MSB),4618
Rhode Island,2018,Other,25
Rhode Island,2018,Securities/Futures,4149
South Carolina,2018,Casino/Card Club - Tribal Authorized Casino,8
South Carolina,2018,Depository Institution,11454
South Carolina,2018,Insurance Company,4
South Carolina,2018,Loan or Finance Company,8
South Carolina,2018,Money Services Business (MSB),19282
South Carolina,2018,Other,34
South Carolina,2018,Securities/Futures,59
South Dakota,2018,Casino/Card Club - State Licensed Casino,6
South Dakota,2018,Casino/Card Club - Tribal Authorized Casino,19
South Dakota,2018,Depository Institution,23760
South Dakota,2018,Money Services Business (MSB),2824
South Dakota,2018,Other,17
South Dakota,2018,Securities/Futures,9
Tennessee,2018,Casino/Card Club - Tribal Authorized Casino,7
Tennessee,2018,Depository Institution,15341
Tennessee,2018,Insurance Company,2
Tennessee,2018,Loan or Finance Company,8
Tennessee,2018,Money Services Business (MSB),23037
Tennessee,2018,Other,2728
Tennessee,2018,Securities/Futures,97
Texas,2018,Casino/Card Club - Other Casino/Card Club,16
Texas,2018,Casino/Card Club - Tribal Authorized Casino,119
Texas,2018,Depository Institution,81671
Texas,2018,Housing Government Sponsored Enterprise GSE,6
Texas,2018,Insurance Company,170
Texas,2018,Loan or Finance Company,878
Texas,2018,Money Services Business (MSB),104141
Texas,2018,Other,3259
Texas,2018,Securities/Futures,1250
Unknown,2018,Casino/Card Club - Card Club,1
Unknown,2018,Casino/Card Club - Other Casino/Card Club,1
Unknown,2018,Casino/Card Club - State Licensed Casino,1
Unknown,2018,Casino/Card Club - Tribal Authorized Casino,1
Unknown,2018,Depository Institution,307
Unknown,2018,Insurance Company,1
Unknown,2018,Loan or Finance Company,1
Unknown,2018,Money Services Business (MSB),7960
Unknown,2018,Other,777
Unknown,2018,Securities/Futures,105
Utah,2018,Casino/Card Club - Tribal Authorized Casino,5
Utah,2018,Depository Institution,27015
Utah,2018,Insurance Company,2
Utah,2018,Loan or Finance Company,16311
Utah,2018,Money Services Business (MSB),7258
Utah,2018,Other,13945
Utah,2018,Securities/Futures,257
Vermont,2018,Depository Institution,1076
Vermont,2018,Insurance Company,12
Vermont,2018,Money Services Business (MSB),1809
Vermont,2018,Securities/Futures,6
Virgin Islands,2018,Depository Institution,442
Virgin Islands,2018,Insurance Company,1
Virgin Islands,2018,Money Services Business (MSB),2741
Virgin Islands,2018,Other,1
Virginia,2018,Casino/Card Club - Card Club,3
Virginia,2018,Casino/Card Club - Other Casino/Card Club,4
Virginia,2018,Casino/Card Club - State Licensed Casino,1
Virginia,2018,Casino/Card Club - Tribal Authorized Casino,4
Virginia,2018,Depository Institution,102730
Virginia,2018,Housing Government Sponsored Enterprise GSE,18
Virginia,2018,Insurance Company,9
Virginia,2018,Loan or Finance Company,49
Virginia,2018,Money Services Business (MSB),32358
Virginia,2018,Other,336
Virginia,2018,Securities/Futures,1665
Washington,2018,Casino/Card Club - Card Club,12
Washington,2018,Casino/Card Club - State Licensed Casino,128
Washington,2018,Casino/Card Club - Tribal Authorized Casino,629
Washington,2018,Depository Institution,19461
Washington,2018,Insurance Company,52
Washington,2018,Loan or Finance Company,14
Washington,2018,Money Services Business (MSB),19228
Washington,2018,Other,69
Washington,2018,Securities/Futures,152
West Virginia,2018,Casino/Card Club - State Licensed Casino,312
West Virginia,2018,Depository Institution,2981
West Virginia,2018,Money Services Business (MSB),5809
West Virginia,2018,Other,30
West Virginia,2018,Securities/Futures,6
Wisconsin,2018,Casino/Card Club - Tribal Authorized Casino,158
Wisconsin,2018,Depository Institution,10297
Wisconsin,2018,Insurance Company,103
Wisconsin,2018,Loan or Finance Company,4
Wisconsin,2018,Money Services Business (MSB),12213
Wisconsin,2018,Other,82
Wisconsin,2018,Securities/Futures,146
Wyoming,2018,Casino/Card Club - Tribal Authorized Casino,11
Wyoming,2018,Depository Institution,845
Wyoming,2018,Insurance Company,1
Wyoming,2018,Loan or Finance Company,1
Wyoming,2018,Money Services Business (MSB),2311
