Industry,State_Territory,Year,Number_of_SARs
Other,Federated States of Micronesia,1/1/2016,0
Other,Florida,1/1/2016,662
Other,Georgia,1/1/2016,895
Other,Guam,1/1/2016,4
Other,Hawaii,1/1/2016,7
Other,Idaho,1/1/2016,8
Other,Illinois,1/1/2016,761
Other,Indiana,1/1/2016,121
Other,Iowa,1/1/2016,37
Other,Kansas,1/1/2016,72
Other,Kentucky,1/1/2016,44
Other,Louisiana,1/1/2016,29
Other,Maine,1/1/2016,12
Other,Marshall Islands,1/1/2016,0
Other,Maryland,1/1/2016,70
Other,Massachusetts,1/1/2016,1469
Other,Michigan,1/1/2016,4884
Other,Minnesota,1/1/2016,35
Other,Mississippi,1/1/2016,18
Other,Missouri,1/1/2016,502
Other,Montana,1/1/2016,4
Other,Nebraska,1/1/2016,18
Other,Nevada,1/1/2016,209
Other,New Hampshire,1/1/2016,35
Other,New Jersey,1/1/2016,358
Other,New Mexico,1/1/2016,8
Other,New York,1/1/2016,4154
Other,North Carolina,1/1/2016,264
Other,North Dakota,1/1/2016,17
Other,Northern Mariana Islands,1/1/2016,0
Other,Ohio,1/1/2016,410
Other,Oklahoma,1/1/2016,47
Other,Oregon,1/1/2016,37
Other,Palau,1/1/2016,0
Other,Pennsylvania,1/1/2016,125
Other,Puerto Rico,1/1/2016,93
Other,Rhode Island,1/1/2016,14
Other,South Carolina,1/1/2016,33
Other,South Dakota,1/1/2016,3
Other,Tennessee,1/1/2016,2010
Other,Texas,1/1/2016,2442
Other,U.S. Virgin Islands,1/1/2016,0
Other,Unknown/Blank,1/1/2016,2525
Other,Utah,1/1/2016,19394
Other,Vermont,1/1/2016,1
Other,Virginia,1/1/2016,382
Other,Washington,1/1/2016,62
Other,West Virginia,1/1/2016,12
Other,Wisconsin,1/1/2016,68
Other,Wyoming,1/1/2016,0
Other,Alabama,1/1/2017,57
Other,Alaska,1/1/2017,35
Other,American Samoa,1/1/2017,0
Other,Arizona,1/1/2017,139
Other,Arkansas,1/1/2017,33
Other,California,1/1/2017,2301
Other,Colorado,1/1/2017,398
Other,Connecticut,1/1/2017,183
Other,Delaware,1/1/2017,5271
Other,District of Columbia,1/1/2017,285
Other,Federated States of Micronesia,1/1/2017,0
Other,Florida,1/1/2017,1693
Other,Georgia,1/1/2017,1721
Other,Guam,1/1/2017,2
Other,Hawaii,1/1/2017,6
Other,Idaho,1/1/2017,5
Other,Illinois,1/1/2017,577
Other,Indiana,1/1/2017,49
Other,Iowa,1/1/2017,58
Other,Kansas,1/1/2017,189
Other,Kentucky,1/1/2017,38
Other,Louisiana,1/1/2017,16
Other,Maine,1/1/2017,15
Other,Marshall Islands,1/1/2017,0
Other,Maryland,1/1/2017,146
Other,Massachusetts,1/1/2017,1598
Other,Michigan,1/1/2017,5392
Other,Minnesota,1/1/2017,57
Other,Mississippi,1/1/2017,4
Other,Missouri,1/1/2017,368
Other,Montana,1/1/2017,2
Other,Nebraska,1/1/2017,14
Other,Nevada,1/1/2017,318
Other,New Hampshire,1/1/2017,34
Other,New Jersey,1/1/2017,357
Other,New Mexico,1/1/2017,6
Other,New York,1/1/2017,4018
Other,North Carolina,1/1/2017,503
Other,North Dakota,1/1/2017,14
Other,Northern Mariana Islands,1/1/2017,1
Other,Ohio,1/1/2017,444
Other,Oklahoma,1/1/2017,80
Other,Oregon,1/1/2017,29
Other,Palau,1/1/2017,0
Other,Pennsylvania,1/1/2017,167
Other,Puerto Rico,1/1/2017,564
Other,Rhode Island,1/1/2017,11
Other,South Carolina,1/1/2017,37
Other,South Dakota,1/1/2017,7
Other,Tennessee,1/1/2017,2819
Other,Texas,1/1/2017,3951
Other,U.S. Virgin Islands,1/1/2017,0
Other,Unknown/Blank,1/1/2017,3373
Other,Utah,1/1/2017,13695
Other,Vermont,1/1/2017,2
Other,Virginia,1/1/2017,476
Other,Washington,1/1/2017,67
Other,West Virginia,1/1/2017,6
Other,Wisconsin,1/1/2017,62
Other,Wyoming,1/1/2017,30
Other,Alabama,1/1/2018,44
Other,Alaska,1/1/2018,22
Other,American Samoa,1/1/2018,0
Other,Arizona,1/1/2018,177
Other,Arkansas,1/1/2018,43
Other,California,1/1/2018,3007
Other,Colorado,1/1/2018,1085
Other,Connecticut,1/1/2018,103
Other,Delaware,1/1/2018,4555
Other,District of Columbia,1/1/2018,276
Other,Federated States of Micronesia,1/1/2018,0
Other,Florida,1/1/2018,3249
Other,Georgia,1/1/2018,1286
Other,Guam,1/1/2018,1
Other,Hawaii,1/1/2018,88
Other,Idaho,1/1/2018,14
Other,Illinois,1/1/2018,460
Other,Indiana,1/1/2018,238
Other,Iowa,1/1/2018,32
Other,Kansas,1/1/2018,198
Other,Kentucky,1/1/2018,111
Other,Louisiana,1/1/2018,31
Other,Maine,1/1/2018,26
Other,Marshall Islands,1/1/2018,1
Other,Maryland,1/1/2018,236
Other,Massachusetts,1/1/2018,1902
Other,Michigan,1/1/2018,6993
Other,Minnesota,1/1/2018,112
Other,Mississippi,1/1/2018,21
Other,Missouri,1/1/2018,536
Other,Montana,1/1/2018,5
Other,Nebraska,1/1/2018,33
Other,Nevada,1/1/2018,301
Other,New Hampshire,1/1/2018,103
Other,New Jersey,1/1/2018,482
Other,New Mexico,1/1/2018,11
Other,New York,1/1/2018,2958
Other,North Carolina,1/1/2018,1564
Other,North Dakota,1/1/2018,24
Other,Northern Mariana Islands,1/1/2018,13
Other,Ohio,1/1/2018,485
Other,Oklahoma,1/1/2018,56
Other,Oregon,1/1/2018,18
Other,Palau,1/1/2018,0
Other,Pennsylvania,1/1/2018,537
Other,Puerto Rico,1/1/2018,561
Other,Rhode Island,1/1/2018,25
Other,South Carolina,1/1/2018,34
Other,South Dakota,1/1/2018,17
Other,Tennessee,1/1/2018,2728
Other,Texas,1/1/2018,3259
Other,U.S. Virgin Islands,1/1/2018,1
Other,Unknown/Blank,1/1/2018,777
Other,Utah,1/1/2018,13945
Other,Vermont,1/1/2018,0
Other,Virginia,1/1/2018,336
Other,Washington,1/1/2018,69
Other,West Virginia,1/1/2018,30
Other,Wisconsin,1/1/2018,82
Other,Wyoming,1/1/2018,1
Other,Alabama,1/1/2019,94
Other,Alaska,1/1/2019,19
Other,American Samoa,1/1/2019,0
Other,Arizona,1/1/2019,209
Other,Arkansas,1/1/2019,33
Other,California,1/1/2019,4060
Other,Colorado,1/1/2019,477
Other,Connecticut,1/1/2019,77
Other,Delaware,1/1/2019,2140
Other,District of Columbia,1/1/2019,266
Other,Federated States of Micronesia,1/1/2019,0
Other,Florida,1/1/2019,3029
Other,Georgia,1/1/2019,2044
Other,Guam,1/1/2019,2
Other,Hawaii,1/1/2019,5
Other,Idaho,1/1/2019,8
Other,Illinois,1/1/2019,741
Other,Indiana,1/1/2019,224
Other,Iowa,1/1/2019,32
Other,Kansas,1/1/2019,92
Other,Kentucky,1/1/2019,78
Other,Louisiana,1/1/2019,36
Other,Maine,1/1/2019,37
Other,Marshall Islands,1/1/2019,0
Other,Maryland,1/1/2019,294
Other,Massachusetts,1/1/2019,4208
Other,Michigan,1/1/2019,10097
Other,Minnesota,1/1/2019,112
Other,Mississippi,1/1/2019,9
Other,Missouri,1/1/2019,355
Other,Montana,1/1/2019,8
Other,Nebraska,1/1/2019,37
Other,Nevada,1/1/2019,355
Other,New Hampshire,1/1/2019,44
Other,New Jersey,1/1/2019,609
Other,New Mexico,1/1/2019,21
Other,New York,1/1/2019,2690
Other,North Carolina,1/1/2019,604
Other,North Dakota,1/1/2019,65
Other,Northern Mariana Islands,1/1/2019,12
Other,Ohio,1/1/2019,346
Other,Oklahoma,1/1/2019,43
Other,Oregon,1/1/2019,41
Other,Palau,1/1/2019,0
Other,Pennsylvania,1/1/2019,699
Other,Puerto Rico,1/1/2019,976
Other,Rhode Island,1/1/2019,44
Other,South Carolina,1/1/2019,56
Other,South Dakota,1/1/2019,52
Other,Tennessee,1/1/2019,2203
Other,Texas,1/1/2019,4567
Other,U.S. Virgin Islands,1/1/2019,12
Other,Unknown/Blank,1/1/2019,1100
Other,Utah,1/1/2019,9193
Other,Vermont,1/1/2019,4
Other,Virginia,1/1/2019,87
Other,Washington,1/1/2019,88
Other,West Virginia,1/1/2019,43
Other,Wisconsin,1/1/2019,83
Other,Wyoming,1/1/2019,8
Other,Alabama,1/1/2020,27
Other,Alaska,1/1/2020,7
Other,American Samoa,1/1/2020,0
Other,Arizona,1/1/2020,219
Other,Arkansas,1/1/2020,33
Other,California,1/1/2020,3507
Other,Colorado,1/1/2020,312
Other,Connecticut,1/1/2020,86
Other,Delaware,1/1/2020,2098
Other,District of Columbia,1/1/2020,135
Other,Federated States of Micronesia,1/1/2020,0
Other,Florida,1/1/2020,2360
Other,Georgia,1/1/2020,1868
Other,Guam,1/1/2020,0
Other,Hawaii,1/1/2020,11
Other,Idaho,1/1/2020,15
Other,Illinois,1/1/2020,1559
Other,Indiana,1/1/2020,154
Other,Iowa,1/1/2020,109
Other,Kansas,1/1/2020,128
Other,Kentucky,1/1/2020,48
Other,Louisiana,1/1/2020,30
Other,Maine,1/1/2020,49
Other,Marshall Islands,1/1/2020,0
Other,Maryland,1/1/2020,214
Other,Massachusetts,1/1/2020,5436
Other,Michigan,1/1/2020,8969
Other,Minnesota,1/1/2020,79
Other,Mississippi,1/1/2020,8
Other,Missouri,1/1/2020,352
Other,Montana,1/1/2020,23
Other,Nebraska,1/1/2020,27
Other,Nevada,1/1/2020,206
Other,New Hampshire,1/1/2020,49
Other,New Jersey,1/1/2020,461
Other,New Mexico,1/1/2020,70
Other,New York,1/1/2020,3544
Other,North Carolina,1/1/2020,92
Other,North Dakota,1/1/2020,43
Other,Northern Mariana Islands,1/1/2020,5
Other,Ohio,1/1/2020,329
Other,Oklahoma,1/1/2020,44
Other,Oregon,1/1/2020,52
Other,Palau,1/1/2020,0
Other,Pennsylvania,1/1/2020,230
Other,Puerto Rico,1/1/2020,1052
Other,Rhode Island,1/1/2020,30
Other,South Carolina,1/1/2020,46
Other,South Dakota,1/1/2020,92
Other,Tennessee,1/1/2020,2320
Other,Texas,1/1/2020,6550
Other,U.S. Virgin Islands,1/1/2020,3
Other,Unknown/Blank,1/1/2020,2637
Other,Utah,1/1/2020,7216
Other,Vermont,1/1/2020,1
Other,Virginia,1/1/2020,133
Other,Washington,1/1/2020,105
Other,West Virginia,1/1/2020,6
Other,Wisconsin,1/1/2020,87
Other,Wyoming,1/1/2020,9
Other,Alabama,1/1/2021,24
Other,Alaska,1/1/2021,10
Other,American Samoa,1/1/2021,0
Other,Arizona,1/1/2021,347
Other,Arkansas,1/1/2021,19
Other,California,1/1/2021,3722
Other,Colorado,1/1/2021,452
Other,Connecticut,1/1/2021,98
Other,Delaware,1/1/2021,6217
Other,District of Columbia,1/1/2021,165
Other,Federated States of Micronesia,1/1/2021,0
Other,Florida,1/1/2021,2146
Other,Georgia,1/1/2021,2601
Other,Guam,1/1/2021,1
Other,Hawaii,1/1/2021,9
Other,Idaho,1/1/2021,14
Other,Illinois,1/1/2021,1029
Other,Indiana,1/1/2021,115
Other,Iowa,1/1/2021,528
Other,Kansas,1/1/2021,148
Other,Kentucky,1/1/2021,45
Other,Louisiana,1/1/2021,44
Other,Maine,1/1/2021,42
Other,Marshall Islands,1/1/2021,0
Other,Maryland,1/1/2021,150
Other,Massachusetts,1/1/2021,6880
Other,Michigan,1/1/2021,7001
Other,Minnesota,1/1/2021,113
Other,Mississippi,1/1/2021,16
Other,Missouri,1/1/2021,342
Other,Montana,1/1/2021,90
Other,Nebraska,1/1/2021,25
Other,Nevada,1/1/2021,553
Other,New Hampshire,1/1/2021,35
Other,New Jersey,1/1/2021,780
Other,New Mexico,1/1/2021,220
Other,New York,1/1/2021,4902
Other,North Carolina,1/1/2021,194
Other,North Dakota,1/1/2021,42
Other,Northern Mariana Islands,1/1/2021,3
Other,Ohio,1/1/2021,396
Other,Oklahoma,1/1/2021,113
Other,Oregon,1/1/2021,79
Other,Palau,1/1/2021,0
Other,Pennsylvania,1/1/2021,315
Other,Puerto Rico,1/1/2021,2124
Other,Rhode Island,1/1/2021,39
Other,South Carolina,1/1/2021,41
Other,South Dakota,1/1/2021,72
Other,Tennessee,1/1/2021,1950
Other,Texas,1/1/2021,8149
Other,U.S. Virgin Islands,1/1/2021,1
Other,Unknown/Blank,1/1/2021,3732
Other,Utah,1/1/2021,19520
Other,Vermont,1/1/2021,5
Other,Virginia,1/1/2021,236
Other,Washington,1/1/2021,104
Other,West Virginia,1/1/2021,5
Other,Wisconsin,1/1/2021,174
Other,Wyoming,1/1/2021,4
Other,Alabama,1/1/2022,85
Other,Alaska,1/1/2022,15
Other,American Samoa,1/1/2022,2
Other,Arizona,1/1/2022,521
Other,Arkansas,1/1/2022,69
Other,California,1/1/2022,3762
Other,Colorado,1/1/2022,688
Other,Connecticut,1/1/2022,160
Other,Delaware,1/1/2022,1549
Other,District of Columbia,1/1/2022,121
Other,Federated States of Micronesia,1/1/2022,0
Other,Florida,1/1/2022,2910
Other,Georgia,1/1/2022,7475
Other,Guam,1/1/2022,13
Other,Hawaii,1/1/2022,67
Other,Idaho,1/1/2022,41
Other,Illinois,1/1/2022,1853
Other,Indiana,1/1/2022,231
Other,Iowa,1/1/2022,615
Other,Kansas,1/1/2022,205
Other,Kentucky,1/1/2022,106
Other,Louisiana,1/1/2022,91
Other,Maine,1/1/2022,25
Other,Marshall Islands,1/1/2022,0
Other,Maryland,1/1/2022,227
Other,Massachusetts,1/1/2022,7897
Other,Michigan,1/1/2022,6637
Other,Minnesota,1/1/2022,247
Other,Mississippi,1/1/2022,43
Other,Missouri,1/1/2022,309
Other,Montana,1/1/2022,111
Other,Nebraska,1/1/2022,58
Other,Nevada,1/1/2022,1688
Other,New Hampshire,1/1/2022,124
Other,New Jersey,1/1/2022,814
Other,New Mexico,1/1/2022,262
Other,New York,1/1/2022,5528
Other,North Carolina,1/1/2022,334
Other,North Dakota,1/1/2022,48
Other,Northern Mariana Islands,1/1/2022,6
Other,Ohio,1/1/2022,829
Other,Oklahoma,1/1/2022,231
Other,Oregon,1/1/2022,186
Other,Palau,1/1/2022,0
Other,Pennsylvania,1/1/2022,436
Other,Puerto Rico,1/1/2022,2141
Other,Rhode Island,1/1/2022,71
Other,South Carolina,1/1/2022,87
Other,South Dakota,1/1/2022,90
Other,Tennessee,1/1/2022,1863
Other,Texas,1/1/2022,7708
Other,U.S. Virgin Islands,1/1/2022,0
Other,Unknown/Blank,1/1/2022,6181
Other,Utah,1/1/2022,5260
Other,Vermont,1/1/2022,1
Other,Virginia,1/1/2022,371
Other,Washington,1/1/2022,210
Other,West Virginia,1/1/2022,31
Other,Wisconsin,1/1/2022,261
Other,Wyoming,1/1/2022,18
Securities,Alabama,1/1/2014,69
Securities,Alaska,1/1/2014,4
Securities,American Samoa,1/1/2014,0
Securities,Arizona,1/1/2014,371
Securities,Arkansas,1/1/2014,22
Securities,California,1/1/2014,2955
Securities,Colorado,1/1/2014,540
Securities,Connecticut,1/1/2014,613
Securities,Delaware,1/1/2014,142
Securities,District of Columbia,1/1/2014,74
Securities,Federated States of Micronesia,1/1/2014,0
Securities,Florida,1/1/2014,1303
Securities,Georgia,1/1/2014,185
Securities,Guam,1/1/2014,0
Securities,Hawaii,1/1/2014,14
Securities,Idaho,1/1/2014,18
Securities,Illinois,1/1/2014,480
Securities,Indiana,1/1/2014,117
Securities,Iowa,1/1/2014,82
Securities,Kansas,1/1/2014,29
Securities,Kentucky,1/1/2014,108
Securities,Louisiana,1/1/2014,45
Securities,Maine,1/1/2014,11
Securities,Marshall Islands,1/1/2014,0
Securities,Maryland,1/1/2014,176
Securities,Massachusetts,1/1/2014,2862
Securities,Michigan,1/1/2014,116
Securities,Minnesota,1/1/2014,507
Securities,Mississippi,1/1/2014,17
Securities,Missouri,1/1/2014,1272
Securities,Montana,1/1/2014,15
Securities,Nebraska,1/1/2014,885
Securities,Nevada,1/1/2014,59
Securities,New Hampshire,1/1/2014,32
Securities,New Jersey,1/1/2014,1279
Securities,New Mexico,1/1/2014,25
Securities,New York,1/1/2014,2763
Securities,North Carolina,1/1/2014,177
Securities,North Dakota,1/1/2014,2
Securities,Northern Mariana Islands,1/1/2014,0
Securities,Ohio,1/1/2014,162
Securities,Oklahoma,1/1/2014,43
Securities,Oregon,1/1/2014,63
Securities,Palau,1/1/2014,0
Securities,Pennsylvania,1/1/2014,669
Securities,Puerto Rico,1/1/2014,54
Securities,Rhode Island,1/1/2014,2390
Securities,South Carolina,1/1/2014,43
Securities,South Dakota,1/1/2014,4
Securities,Tennessee,1/1/2014,68
Securities,Texas,1/1/2014,836
Securities,U.S. Virgin Islands,1/1/2014,0
Securities,Unknown/Blank,1/1/2014,46
Securities,Utah,1/1/2014,5151
Securities,Vermont,1/1/2014,13
Securities,Virginia,1/1/2014,767
Securities,Washington,1/1/2014,468
Securities,West Virginia,1/1/2014,14
Securities,Wisconsin,1/1/2014,166
Securities,Wyoming,1/1/2014,4
Securities,Alabama,1/1/2015,94
Securities,Alaska,1/1/2015,7
Securities,American Samoa,1/1/2015,0
Securities,Arizona,1/1/2015,401
Securities,Arkansas,1/1/2015,30
Securities,California,1/1/2015,3940
Securities,Colorado,1/1/2015,229
Securities,Connecticut,1/1/2015,300
Securities,Delaware,1/1/2015,141
Securities,District of Columbia,1/1/2015,63
Securities,Federated States of Micronesia,1/1/2015,0
Securities,Florida,1/1/2015,1318
Securities,Georgia,1/1/2015,200
Securities,Guam,1/1/2015,0
Securities,Hawaii,1/1/2015,17
Securities,Idaho,1/1/2015,18
Securities,Illinois,1/1/2015,591
Securities,Indiana,1/1/2015,131
Securities,Iowa,1/1/2015,97
Securities,Kansas,1/1/2015,45
Securities,Kentucky,1/1/2015,95
Securities,Louisiana,1/1/2015,51
Securities,Maine,1/1/2015,16
Securities,Marshall Islands,1/1/2015,0
Securities,Maryland,1/1/2015,133
Securities,Massachusetts,1/1/2015,3022
Securities,Michigan,1/1/2015,127
Securities,Minnesota,1/1/2015,481
Securities,Mississippi,1/1/2015,47
Securities,Missouri,1/1/2015,1616
Securities,Montana,1/1/2015,12
Securities,Nebraska,1/1/2015,1007
Securities,Nevada,1/1/2015,74
Securities,New Hampshire,1/1/2015,27
Securities,New Jersey,1/1/2015,1311
Securities,New Mexico,1/1/2015,20
Securities,New York,1/1/2015,3047
Securities,North Carolina,1/1/2015,215
Securities,North Dakota,1/1/2015,3
Securities,Northern Mariana Islands,1/1/2015,0
Securities,Ohio,1/1/2015,212
Securities,Oklahoma,1/1/2015,51
Securities,Oregon,1/1/2015,51
Securities,Palau,1/1/2015,0
Securities,Pennsylvania,1/1/2015,594
Securities,Puerto Rico,1/1/2015,61
Securities,Rhode Island,1/1/2015,2544
Securities,South Carolina,1/1/2015,70
Securities,South Dakota,1/1/2015,10
Securities,Tennessee,1/1/2015,93
Securities,Texas,1/1/2015,982
Securities,U.S. Virgin Islands,1/1/2015,0
Securities,Unknown/Blank,1/1/2015,75
Securities,Utah,1/1/2015,2180
Securities,Vermont,1/1/2015,16
Securities,Virginia,1/1/2015,1145
Securities,Washington,1/1/2015,438
Securities,West Virginia,1/1/2015,8
Securities,Wisconsin,1/1/2015,147
Securities,Wyoming,1/1/2015,4
Securities,Alabama,1/1/2016,67
Securities,Alaska,1/1/2016,11
Securities,American Samoa,1/1/2016,0
Securities,Arizona,1/1/2016,279
Securities,Arkansas,1/1/2016,30
Securities,California,1/1/2016,4355
Securities,Colorado,1/1/2016,335
Securities,Connecticut,1/1/2016,438
Securities,Delaware,1/1/2016,146
Securities,District of Columbia,1/1/2016,52
Securities,Federated States of Micronesia,1/1/2016,0
Securities,Florida,1/1/2016,1504
Securities,Georgia,1/1/2016,176
Securities,Guam,1/1/2016,0
Securities,Hawaii,1/1/2016,14
Securities,Idaho,1/1/2016,18
Securities,Illinois,1/1/2016,588
Securities,Indiana,1/1/2016,109
Securities,Iowa,1/1/2016,75
Securities,Kansas,1/1/2016,44
Securities,Kentucky,1/1/2016,113
Securities,Louisiana,1/1/2016,56
Securities,Maine,1/1/2016,10
Securities,Marshall Islands,1/1/2016,0
Securities,Maryland,1/1/2016,137
Securities,Massachusetts,1/1/2016,3371
Securities,Michigan,1/1/2016,136
Securities,Minnesota,1/1/2016,509
Securities,Mississippi,1/1/2016,33
Securities,Missouri,1/1/2016,1625
Securities,Montana,1/1/2016,16
Securities,Nebraska,1/1/2016,1317
Securities,Nevada,1/1/2016,83
Securities,New Hampshire,1/1/2016,21
Securities,New Jersey,1/1/2016,1332
Securities,New Mexico,1/1/2016,33
Securities,New York,1/1/2016,2933
Securities,North Carolina,1/1/2016,205
Securities,North Dakota,1/1/2016,6
Securities,Northern Mariana Islands,1/1/2016,0
Securities,Ohio,1/1/2016,261
Securities,Oklahoma,1/1/2016,46
Securities,Oregon,1/1/2016,69
Securities,Palau,1/1/2016,0
Securities,Pennsylvania,1/1/2016,803
Securities,Puerto Rico,1/1/2016,24
Securities,Rhode Island,1/1/2016,2798
Securities,South Carolina,1/1/2016,53
Securities,South Dakota,1/1/2016,4
Securities,Tennessee,1/1/2016,80
Securities,Texas,1/1/2016,1147
Securities,U.S. Virgin Islands,1/1/2016,0
Securities,Unknown/Blank,1/1/2016,125
Securities,Utah,1/1/2016,195
Securities,Vermont,1/1/2016,8
Securities,Virginia,1/1/2016,990
Securities,Washington,1/1/2016,466
Securities,West Virginia,1/1/2016,9
Securities,Wisconsin,1/1/2016,159
Securities,Wyoming,1/1/2016,3
Securities,Alabama,1/1/2017,68
Securities,Alaska,1/1/2017,5
Securities,American Samoa,1/1/2017,0
Securities,Arizona,1/1/2017,263
Securities,Arkansas,1/1/2017,34
Securities,California,1/1/2017,6520
Securities,Colorado,1/1/2017,291
Securities,Connecticut,1/1/2017,667
Securities,Delaware,1/1/2017,163
Securities,District of Columbia,1/1/2017,48
Securities,Federated States of Micronesia,1/1/2017,0
Securities,Florida,1/1/2017,1621
Securities,Georgia,1/1/2017,205
Securities,Guam,1/1/2017,1
Securities,Hawaii,1/1/2017,15
Securities,Idaho,1/1/2017,21
Securities,Illinois,1/1/2017,612
Securities,Indiana,1/1/2017,112
Securities,Iowa,1/1/2017,120
Securities,Kansas,1/1/2017,52
Securities,Kentucky,1/1/2017,107
Securities,Louisiana,1/1/2017,48
Securities,Maine,1/1/2017,11
Securities,Marshall Islands,1/1/2017,0
Securities,Maryland,1/1/2017,153
Securities,Massachusetts,1/1/2017,4398
Securities,Michigan,1/1/2017,114
Securities,Minnesota,1/1/2017,571
Securities,Mississippi,1/1/2017,13
Securities,Missouri,1/1/2017,1700
Securities,Montana,1/1/2017,12
Securities,Nebraska,1/1/2017,1543
Securities,Nevada,1/1/2017,53
Securities,New Hampshire,1/1/2017,18
Securities,New Jersey,1/1/2017,1319
Securities,New Mexico,1/1/2017,22
Securities,New York,1/1/2017,3529
Securities,North Carolina,1/1/2017,215
Securities,North Dakota,1/1/2017,10
Securities,Northern Mariana Islands,1/1/2017,0
Securities,Ohio,1/1/2017,245
Securities,Oklahoma,1/1/2017,45
Securities,Oregon,1/1/2017,96
Securities,Palau,1/1/2017,0
Securities,Pennsylvania,1/1/2017,1061
Securities,Puerto Rico,1/1/2017,34
Securities,Rhode Island,1/1/2017,3875
Securities,South Carolina,1/1/2017,60
Securities,South Dakota,1/1/2017,8
Securities,Tennessee,1/1/2017,82
Securities,Texas,1/1/2017,1267
Securities,U.S. Virgin Islands,1/1/2017,2
Securities,Unknown/Blank,1/1/2017,170
Securities,Utah,1/1/2017,141
Securities,Vermont,1/1/2017,13
Securities,Virginia,1/1/2017,1541
Securities,Washington,1/1/2017,220
Securities,West Virginia,1/1/2017,11
Securities,Wisconsin,1/1/2017,150
Securities,Wyoming,1/1/2017,5
Securities,Alabama,1/1/2018,58
Securities,Alaska,1/1/2018,8
Securities,American Samoa,1/1/2018,0
Securities,Arizona,1/1/2018,202
Securities,Arkansas,1/1/2018,24
Securities,California,1/1/2018,8041
Securities,Colorado,1/1/2018,292
Securities,Connecticut,1/1/2018,1236
Securities,Delaware,1/1/2018,124
Securities,District of Columbia,1/1/2018,48
Securities,Federated States of Micronesia,1/1/2018,0
Securities,Florida,1/1/2018,1511
Securities,Georgia,1/1/2018,234
Securities,Guam,1/1/2018,0
Securities,Hawaii,1/1/2018,13
Securities,Idaho,1/1/2018,21
Securities,Illinois,1/1/2018,602
Securities,Indiana,1/1/2018,105
Securities,Iowa,1/1/2018,146
Securities,Kansas,1/1/2018,53
Securities,Kentucky,1/1/2018,74
Securities,Louisiana,1/1/2018,41
Securities,Maine,1/1/2018,12
Securities,Marshall Islands,1/1/2018,0
Securities,Maryland,1/1/2018,169
Securities,Massachusetts,1/1/2018,4620
Securities,Michigan,1/1/2018,148
Securities,Minnesota,1/1/2018,677
Securities,Mississippi,1/1/2018,22
Securities,Missouri,1/1/2018,1504
Securities,Montana,1/1/2018,11
Securities,Nebraska,1/1/2018,2522
Securities,Nevada,1/1/2018,51
Securities,New Hampshire,1/1/2018,14
Securities,New Jersey,1/1/2018,1398
Securities,New Mexico,1/1/2018,18
Securities,New York,1/1/2018,3880
Securities,North Carolina,1/1/2018,269
Securities,North Dakota,1/1/2018,11
Securities,Northern Mariana Islands,1/1/2018,0
Securities,Ohio,1/1/2018,253
Securities,Oklahoma,1/1/2018,69
Securities,Oregon,1/1/2018,89
Securities,Palau,1/1/2018,0
Securities,Pennsylvania,1/1/2018,1443
Securities,Puerto Rico,1/1/2018,59
Securities,Rhode Island,1/1/2018,4149
Securities,South Carolina,1/1/2018,59
Securities,South Dakota,1/1/2018,9
Securities,Tennessee,1/1/2018,97
Securities,Texas,1/1/2018,1250
Securities,U.S. Virgin Islands,1/1/2018,0
Securities,Unknown/Blank,1/1/2018,105
Securities,Utah,1/1/2018,257
Securities,Vermont,1/1/2018,6
Securities,Virginia,1/1/2018,1665
Securities,Washington,1/1/2018,152
Securities,West Virginia,1/1/2018,6
Securities,Wisconsin,1/1/2018,146
Securities,Wyoming,1/1/2018,2
Securities,Alabama,1/1/2019,80
Securities,Alaska,1/1/2019,7
Securities,American Samoa,1/1/2019,0
Securities,Arizona,1/1/2019,221
Securities,Arkansas,1/1/2019,53
Securities,California,1/1/2019,6585
Securities,Colorado,1/1/2019,542
Securities,Connecticut,1/1/2019,2707
Securities,Delaware,1/1/2019,175
Securities,District of Columbia,1/1/2019,71
Securities,Federated States of Micronesia,1/1/2019,0
Securities,Florida,1/1/2019,5546
Securities,Georgia,1/1/2019,226
Securities,Guam,1/1/2019,0
Securities,Hawaii,1/1/2019,10
Securities,Idaho,1/1/2019,13
Securities,Illinois,1/1/2019,894
Securities,Indiana,1/1/2019,110
Securities,Iowa,1/1/2019,174
Securities,Kansas,1/1/2019,61
Securities,Kentucky,1/1/2019,62
Securities,Louisiana,1/1/2019,44
Securities,Maine,1/1/2019,13
Securities,Marshall Islands,1/1/2019,0
Securities,Maryland,1/1/2019,208
Securities,Massachusetts,1/1/2019,6272
Securities,Michigan,1/1/2019,148
Securities,Minnesota,1/1/2019,913
Securities,Mississippi,1/1/2019,16
Securities,Missouri,1/1/2019,1588
Securities,Montana,1/1/2019,9
Securities,Nebraska,1/1/2019,3228
Securities,Nevada,1/1/2019,89
Securities,New Hampshire,1/1/2019,21
Securities,New Jersey,1/1/2019,1209
Securities,New Mexico,1/1/2019,27
Securities,New York,1/1/2019,5589
Securities,North Carolina,1/1/2019,417
Securities,North Dakota,1/1/2019,7
Securities,Northern Mariana Islands,1/1/2019,0
Securities,Ohio,1/1/2019,209
Securities,Oklahoma,1/1/2019,82
Securities,Oregon,1/1/2019,134
Securities,Palau,1/1/2019,0
Securities,Pennsylvania,1/1/2019,1100
Securities,Puerto Rico,1/1/2019,64
Securities,Rhode Island,1/1/2019,5829
